,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYAMONGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
,4,  8 180   ,  8 032   ,  16 212   ,  8 468   ,  8 268   ,  16 736   ,  8 743   ,  8 492   ,  17 235   ,  8 966   ,  8 671   ,  17 637   ,  8 990   ,  8 675   ,  17 665   ,  9 098   ,  8 776   ,  17 874   ,  9 225   ,  8 900   ,  18 125   ,  9 340   ,  9 013   ,  18 353   ,  9 653   ,  9 321   ,  18 974   ,  9 764   ,  9 430   ,  19 194   ,  9 893   ,  9 554   ,  19 447   ,  10 010   ,  9 668   ,  19 678   ,  10 124   ,  9 778   ,  19 902   ,  10 232   ,  9 882   ,  20 114   ,  10 336   ,  9 979   ,  20 315   ,  10 548   ,  10 185   ,  20 733   
,5,  7 780   ,  7 795   ,  15 575   ,  8 140   ,  8 123   ,  16 263   ,  8 424   ,  8 364   ,  16 788   ,  8 702   ,  8 590   ,  17 292   ,  8 925   ,  8 771   ,  17 696   ,  8 947   ,  8 773   ,  17 720   ,  9 049   ,  8 866   ,  17 915   ,  9 176   ,  8 993   ,  18 169   ,  9 498   ,  9 314   ,  18 812   ,  9 614   ,  9 429   ,  19 043   ,  9 740   ,  9 553   ,  19 293   ,  9 860   ,  9 672   ,  19 532   ,  9 977   ,  9 785   ,  19 762   ,  10 091   ,  9 896   ,  19 987   ,  10 201   ,  10 002   ,  20 203   ,  10 305   ,  10 102   ,  20 407   
,6,  7 585   ,  7 561   ,  15 146   ,  7 935   ,  7 897   ,  15 832   ,  8 299   ,  8 230   ,  16 529   ,  8 590   ,  8 473   ,  17 063   ,  8 874   ,  8 703   ,  17 577   ,  9 099   ,  8 884   ,  17 983   ,  9 115   ,  8 876   ,  17 991   ,  9 219   ,  8 970   ,  18 189   ,  9 556   ,  9 308   ,  18 864   ,  9 686   ,  9 433   ,  19 119   ,  9 820   ,  9 562   ,  19 382   ,  9 938   ,  9 680   ,  19 618   ,  10 059   ,  9 797   ,  19 856   ,  10 181   ,  9 912   ,  20 093   ,  10 299   ,  10 026   ,  20 325   ,  10 411   ,  10 133   ,  20 544   
,7,  7 391   ,  7 283   ,  14 674   ,  7 641   ,  7 548   ,  15 189   ,  7 992   ,  7 887   ,  15 879   ,  8 360   ,  8 220   ,  16 580   ,  8 657   ,  8 462   ,  17 119   ,  8 942   ,  8 689   ,  17 631   ,  9 163   ,  8 862   ,  18 025   ,  9 180   ,  8 853   ,  18 033   ,  9 491   ,  9 154   ,  18 645   ,  9 633   ,  9 290   ,  18 923   ,  9 779   ,  9 429   ,  19 208   ,  9 903   ,  9 548   ,  19 451   ,  10 026   ,  9 665   ,  19 691   ,  10 148   ,  9 783   ,  19 931   ,  10 273   ,  9 902   ,  20 175   ,  10 394   ,  10 012   ,  20 406   
,8,  7 194   ,  7 284   ,  14 478   ,  7 391   ,  7 525   ,  14 916   ,  7 639   ,  7 799   ,  15 438   ,  7 988   ,  8 146   ,  16 134   ,  8 359   ,  8 489   ,  16 848   ,  8 653   ,  8 736   ,  17 389   ,  8 931   ,  8 960   ,  17 891   ,  9 151   ,  9 138   ,  18 289   ,  9 374   ,  9 341   ,  18 715   ,  9 489   ,  9 447   ,  18 936   ,  9 648   ,  9 604   ,  19 252   ,  9 782   ,  9 736   ,  19 518   ,  9 907   ,  9 859   ,  19 766   ,  10 029   ,  9 980   ,  20 009   ,  10 154   ,  10 100   ,  20 254   ,  10 277   ,  10 220   ,  20 497   
,9,  6 804   ,  6 726   ,  13 530   ,  7 070   ,  7 036   ,  14 106   ,  7 263   ,  7 268   ,  14 531   ,  7 507   ,  7 534   ,  15 041   ,  7 852   ,  7 869   ,  15 721   ,  8 215   ,  8 197   ,  16 412   ,  8 498   ,  8 429   ,  16 927   ,  8 771   ,  8 645   ,  17 416   ,  9 188   ,  9 018   ,  18 206   ,  9 213   ,  9 016   ,  18 229   ,  9 339   ,  9 133   ,  18 472   ,  9 485   ,  9 273   ,  18 758   ,  9 617   ,  9 404   ,  19 021   ,  9 741   ,  9 521   ,  19 262   ,  9 863   ,  9 638   ,  19 501   ,  9 987   ,  9 754   ,  19 741   
,10,  6 579   ,  6 240   ,  12 819   ,  6 907   ,  6 590   ,  13 497   ,  7 177   ,  6 893   ,  14 070   ,  7 373   ,  7 122   ,  14 495   ,  7 622   ,  7 382   ,  15 004   ,  7 971   ,  7 709   ,  15 680   ,  8 331   ,  8 022   ,  16 353   ,  8 619   ,  8 246   ,  16 865   ,  9 097   ,  8 653   ,  17 750   ,  9 331   ,  8 832   ,  18 163   ,  9 371   ,  8 846   ,  18 217   ,  9 490   ,  8 949   ,  18 439   ,  9 637   ,  9 088   ,  18 725   ,  9 773   ,  9 212   ,  18 985   ,  9 901   ,  9 330   ,  19 231   ,  10 024   ,  9 441   ,  19 465   
,11,  6 464   ,  5 868   ,  12 332   ,  6 715   ,  6 116   ,  12 831   ,  7 049   ,  6 460   ,  13 509   ,  7 323   ,  6 756   ,  14 079   ,  7 524   ,  6 978   ,  14 502   ,  7 777   ,  7 231   ,  15 008   ,  8 127   ,  7 542   ,  15 669   ,  8 496   ,  7 848   ,  16 344   ,  8 991   ,  8 255   ,  17 246   ,  9 287   ,  8 471   ,  17 758   ,  9 541   ,  8 659   ,  18 200   ,  9 570   ,  8 662   ,  18 232   ,  9 692   ,  8 764   ,  18 456   ,  9 842   ,  8 897   ,  18 739   ,  9 980   ,  9 020   ,  19 000   ,  10 110   ,  9 132   ,  19 242   
,12,  5 966   ,  5 408   ,  11 374   ,  6 233   ,  5 647   ,  11 880   ,  6 476   ,  5 887   ,  12 363   ,  6 799   ,  6 217   ,  13 016   ,  7 066   ,  6 502   ,  13 568   ,  7 257   ,  6 716   ,  13 973   ,  7 495   ,  6 949   ,  14 444   ,  7 832   ,  7 249   ,  15 081   ,  8 379   ,  7 721   ,  16 100   ,  8 672   ,  7 942   ,  16 614   ,  8 973   ,  8 164   ,  17 137   ,  9 205   ,  8 336   ,  17 541   ,  9 235   ,  8 339   ,  17 574   ,  9 354   ,  8 436   ,  17 790   ,  9 500   ,  8 564   ,  18 064   ,  9 633   ,  8 684   ,  18 317   
,13,  5 460   ,  4 796   ,  10 256   ,  5 799   ,  5 071   ,  10 870   ,  6 059   ,  5 295   ,  11 354   ,  6 294   ,  5 518   ,  11 812   ,  6 608   ,  5 826   ,  12 434   ,  6 865   ,  6 092   ,  12 957   ,  7 047   ,  6 283   ,  13 330   ,  7 278   ,  6 503   ,  13 781   ,  7 783   ,  6 943   ,  14 726   ,  8 143   ,  7 228   ,  15 371   ,  8 445   ,  7 448   ,  15 893   ,  8 725   ,  7 646   ,  16 371   ,  8 953   ,  7 806   ,  16 759   ,  8 981   ,  7 809   ,  16 790   ,  9 098   ,  7 899   ,  16 997   ,  9 241   ,  8 020   ,  17 261   
,14,  5 449   ,  4 797   ,  10 246   ,  5 744   ,  5 004   ,  10 748   ,  6 096   ,  5 293   ,  11 389   ,  6 371   ,  5 525   ,  11 896   ,  6 619   ,  5 759   ,  12 378   ,  6 948   ,  6 078   ,  13 026   ,  7 211   ,  6 350   ,  13 561   ,  7 402   ,  6 550   ,  13 952   ,  7 824   ,  6 940   ,  14 764   ,  8 183   ,  7 243   ,  15 426   ,  8 573   ,  7 555   ,  16 128   ,  8 878   ,  7 775   ,  16 653   ,  9 175   ,  7 983   ,  17 158   ,  9 415   ,  8 150   ,  17 565   ,  9 446   ,  8 150   ,  17 596   ,  9 569   ,  8 244   ,  17 813   
,15,  4 847   ,  4 457   ,  9 304   ,  5 150   ,  4 635   ,  9 785   ,  5 427   ,  4 836   ,  10 263   ,  5 762   ,  5 112   ,  10 874   ,  6 022   ,  5 338   ,  11 360   ,  6 255   ,  5 561   ,  11 816   ,  6 562   ,  5 863   ,  12 425   ,  6 810   ,  6 124   ,  12 934   ,  7 159   ,  6 471   ,  13 630   ,  7 400   ,  6 699   ,  14 099   ,  7 751   ,  7 004   ,  14 755   ,  8 112   ,  7 295   ,  15 407   ,  8 403   ,  7 507   ,  15 910   ,  8 685   ,  7 707   ,  16 392   ,  8 913   ,  7 868   ,  16 781   ,  8 943   ,  7 867   ,  16 810   
,16,  4 474   ,  4 372   ,  8 846   ,  4 836   ,  4 572   ,  9 408   ,  5 137   ,  4 756   ,  9 893   ,  5 413   ,  4 961   ,  10 374   ,  5 749   ,  5 245   ,  10 994   ,  6 008   ,  5 472   ,  11 480   ,  6 235   ,  5 696   ,  11 931   ,  6 540   ,  6 005   ,  12 545   ,  6 950   ,  6 423   ,  13 373   ,  7 139   ,  6 629   ,  13 768   ,  7 391   ,  6 875   ,  14 266   ,  7 735   ,  7 178   ,  14 913   ,  8 094   ,  7 476   ,  15 570   ,  8 386   ,  7 693   ,  16 079   ,  8 668   ,  7 897   ,  16 565   ,  8 895   ,  8 059   ,  16 954   
,17,  4 120   ,  4 259   ,  8 379   ,  4 362   ,  4 332   ,  8 694   ,  4 713   ,  4 530   ,  9 243   ,  5 009   ,  4 711   ,  9 720   ,  5 279   ,  4 916   ,  10 195   ,  5 606   ,  5 194   ,  10 800   ,  5 853   ,  5 414   ,  11 267   ,  6 075   ,  5 635   ,  11 710   ,  6 525   ,  6 087   ,  12 612   ,  6 779   ,  6 358   ,  13 137   ,  6 975   ,  6 574   ,  13 549   ,  7 213   ,  6 809   ,  14 022   ,  7 548   ,  7 109   ,  14 657   ,  7 902   ,  7 404   ,  15 306   ,  8 189   ,  7 618   ,  15 807   ,  8 464   ,  7 819   ,  16 283   
,18,  4 022   ,  4 631   ,  8 653   ,  4 176   ,  4 575   ,  8 751   ,  4 421   ,  4 652   ,  9 073   ,  4 776   ,  4 867   ,  9 643   ,  5 076   ,  5 061   ,  10 137   ,  5 348   ,  5 280   ,  10 628   ,  5 674   ,  5 574   ,  11 248   ,  5 926   ,  5 809   ,  11 735   ,  6 295   ,  6 195   ,  12 490   ,  6 607   ,  6 535   ,  13 142   ,  6 876   ,  6 840   ,  13 716   ,  7 065   ,  7 063   ,  14 128   ,  7 307   ,  7 317   ,  14 624   ,  7 649   ,  7 638   ,  15 287   ,  8 007   ,  7 954   ,  15 961   ,  8 295   ,  8 183   ,  16 478   
,19,  3 790   ,  4 558   ,  8 348   ,  3 966   ,  4 589   ,  8 555   ,  4 119   ,  4 532   ,  8 651   ,  4 360   ,  4 610   ,  8 970   ,  4 713   ,  4 822   ,  9 535   ,  5 009   ,  5 011   ,  10 020   ,  5 275   ,  5 223   ,  10 498   ,  5 596   ,  5 512   ,  11 108   ,  5 978   ,  5 887   ,  11 865   ,  6 210   ,  6 130   ,  12 340   ,  6 531   ,  6 477   ,  13 008   ,  6 788   ,  6 772   ,  13 560   ,  6 977   ,  6 992   ,  13 969   ,  7 215   ,  7 242   ,  14 457   ,  7 552   ,  7 560   ,  15 112   ,  7 909   ,  7 874   ,  15 783   
,20,  3 404   ,  4 301   ,  7 705   ,  3 598   ,  4 470   ,  8 068   ,  3 766   ,  4 499   ,  8 265   ,  3 911   ,  4 446   ,  8 357   ,  4 141   ,  4 520   ,  8 661   ,  4 476   ,  4 727   ,  9 203   ,  4 753   ,  4 907   ,  9 660   ,  5 005   ,  5 114   ,  10 119   ,  5 438   ,  5 534   ,  10 972   ,  5 683   ,  5 770   ,  11 453   ,  5 915   ,  6 019   ,  11 934   ,  6 213   ,  6 354   ,  12 567   ,  6 459   ,  6 642   ,  13 101   ,  6 640   ,  6 858   ,  13 498   ,  6 868   ,  7 104   ,  13 972   ,  7 192   ,  7 415   ,  14 607   
,21,  3 157   ,  4 010   ,  7 167   ,  3 309   ,  4 188   ,  7 497   ,  3 500   ,  4 354   ,  7 854   ,  3 662   ,  4 382   ,  8 044   ,  3 804   ,  4 327   ,  8 131   ,  4 028   ,  4 402   ,  8 430   ,  4 352   ,  4 597   ,  8 949   ,  4 623   ,  4 774   ,  9 397   ,  4 983   ,  5 098   ,  10 081   ,  5 293   ,  5 382   ,  10 675   ,  5 541   ,  5 624   ,  11 165   ,  5 758   ,  5 857   ,  11 615   ,  6 051   ,  6 183   ,  12 234   ,  6 290   ,  6 464   ,  12 754   ,  6 469   ,  6 673   ,  13 142   ,  6 691   ,  6 912   ,  13 603   
,22,  2 957   ,  3 707   ,  6 664   ,  3 130   ,  3 968   ,  7 098   ,  3 283   ,  4 148   ,  7 431   ,  3 472   ,  4 310   ,  7 782   ,  3 636   ,  4 337   ,  7 973   ,  3 778   ,  4 283   ,  8 061   ,  3 997   ,  4 350   ,  8 347   ,  4 320   ,  4 544   ,  8 864   ,  4 699   ,  4 835   ,  9 534   ,  4 952   ,  5 042   ,  9 994   ,  5 270   ,  5 335   ,  10 605   ,  5 513   ,  5 567   ,  11 080   ,  5 732   ,  5 800   ,  11 532   ,  6 022   ,  6 121   ,  12 143   ,  6 264   ,  6 399   ,  12 663   ,  6 441   ,  6 607   ,  13 048   
,23,  2 609   ,  3 314   ,  5 923   ,  2 774   ,  3 571   ,  6 345   ,  2 937   ,  3 824   ,  6 761   ,  3 083   ,  3 995   ,  7 078   ,  3 261   ,  4 150   ,  7 411   ,  3 416   ,  4 175   ,  7 591   ,  3 544   ,  4 119   ,  7 663   ,  3 754   ,  4 184   ,  7 938   ,  4 158   ,  4 483   ,  8 641   ,  4 420   ,  4 658   ,  9 078   ,  4 671   ,  4 865   ,  9 536   ,  4 964   ,  5 142   ,  10 106   ,  5 193   ,  5 370   ,  10 563   ,  5 401   ,  5 592   ,  10 993   ,  5 677   ,  5 903   ,  11 580   ,  5 907   ,  6 170   ,  12 077   
,24,  2 595   ,  3 141   ,  5 736   ,  2 701   ,  3 292   ,  5 993   ,  2 874   ,  3 544   ,  6 418   ,  3 046   ,  3 797   ,  6 843   ,  3 197   ,  3 966   ,  7 163   ,  3 383   ,  4 121   ,  7 504   ,  3 539   ,  4 142   ,  7 681   ,  3 676   ,  4 083   ,  7 759   ,  3 986   ,  4 256   ,  8 242   ,  4 313   ,  4 446   ,  8 759   ,  4 597   ,  4 629   ,  9 226   ,  4 851   ,  4 829   ,  9 680   ,  5 158   ,  5 105   ,  10 263   ,  5 399   ,  5 328   ,  10 727   ,  5 615   ,  5 550   ,  11 165   ,  5 906   ,  5 857   ,  11 763   
,25,  2 390   ,  3 091   ,  5 481   ,  2 440   ,  3 179   ,  5 619   ,  2 544   ,  3 331   ,  5 875   ,  2 706   ,  3 587   ,  6 293   ,  2 869   ,  3 842   ,  6 711   ,  3 012   ,  4 013   ,  7 025   ,  3 184   ,  4 166   ,  7 350   ,  3 335   ,  4 187   ,  7 522   ,  3 547   ,  4 234   ,  7 781   ,  3 761   ,  4 304   ,  8 065   ,  4 080   ,  4 508   ,  8 588   ,  4 343   ,  4 685   ,  9 028   ,  4 585   ,  4 888   ,  9 473   ,  4 879   ,  5 168   ,  10 047   ,  5 108   ,  5 393   ,  10 501   ,  5 314   ,  5 618   ,  10 932   
,26,  2 352   ,  3 056   ,  5 408   ,  2 390   ,  3 128   ,  5 518   ,  2 441   ,  3 218   ,  5 659   ,  2 543   ,  3 371   ,  5 914   ,  2 709   ,  3 631   ,  6 340   ,  2 872   ,  3 887   ,  6 759   ,  3 013   ,  4 058   ,  7 071   ,  3 189   ,  4 211   ,  7 400   ,  3 418   ,  4 340   ,  7 758   ,  3 552   ,  4 282   ,  7 834   ,  3 773   ,  4 361   ,  8 134   ,  4 090   ,  4 561   ,  8 651   ,  4 357   ,  4 742   ,  9 099   ,  4 601   ,  4 947   ,  9 548   ,  4 898   ,  5 230   ,  10 128   ,  5 127   ,  5 458   ,  10 585   
,27,  2 195   ,  2 930   ,  5 125   ,  2 207   ,  2 962   ,  5 169   ,  2 243   ,  3 031   ,  5 274   ,  2 292   ,  3 118   ,  5 410   ,  2 390   ,  3 267   ,  5 657   ,  2 545   ,  3 520   ,  6 065   ,  2 698   ,  3 765   ,  6 463   ,  2 834   ,  3 930   ,  6 764   ,  3 070   ,  4 182   ,  7 252   ,  3 216   ,  4 205   ,  7 421   ,  3 351   ,  4 158   ,  7 509   ,  3 557   ,  4 229   ,  7 786   ,  3 856   ,  4 423   ,  8 279   ,  4 109   ,  4 598   ,  8 707   ,  4 343   ,  4 799   ,  9 142   ,  4 622   ,  5 072   ,  9 694   
,28,  2 327   ,  3 041   ,  5 368   ,  2 266   ,  2 991   ,  5 257   ,  2 279   ,  3 026   ,  5 305   ,  2 318   ,  3 096   ,  5 414   ,  2 368   ,  3 186   ,  5 554   ,  2 470   ,  3 338   ,  5 808   ,  2 631   ,  3 592   ,  6 223   ,  2 789   ,  3 842   ,  6 631   ,  2 999   ,  4 113   ,  7 112   ,  3 176   ,  4 272   ,  7 448   ,  3 336   ,  4 306   ,  7 642   ,  3 472   ,  4 251   ,  7 723   ,  3 686   ,  4 323   ,  8 009   ,  4 000   ,  4 523   ,  8 523   ,  4 263   ,  4 705   ,  8 968   ,  4 506   ,  4 910   ,  9 416   
,29,  2 174   ,  2 958   ,  5 132   ,  2 156   ,  2 982   ,  5 138   ,  2 100   ,  2 935   ,  5 035   ,  2 113   ,  2 967   ,  5 080   ,  2 149   ,  3 038   ,  5 187   ,  2 195   ,  3 124   ,  5 319   ,  2 287   ,  3 270   ,  5 557   ,  2 438   ,  3 519   ,  5 957   ,  2 649   ,  3 862   ,  6 511   ,  2 783   ,  4 033   ,  6 816   ,  2 955   ,  4 196   ,  7 151   ,  3 102   ,  4 224   ,  7 326   ,  3 227   ,  4 171   ,  7 398   ,  3 428   ,  4 242   ,  7 670   ,  3 722   ,  4 439   ,  8 161   ,  3 969   ,  4 616   ,  8 585   
,30,  2 253   ,  2 792   ,  5 045   ,  2 291   ,  2 908   ,  5 199   ,  2 273   ,  2 933   ,  5 206   ,  2 214   ,  2 885   ,  5 099   ,  2 227   ,  2 917   ,  5 144   ,  2 264   ,  2 986   ,  5 250   ,  2 313   ,  3 069   ,  5 382   ,  2 411   ,  3 212   ,  5 623   ,  2 637   ,  3 548   ,  6 185   ,  2 797   ,  3 798   ,  6 595   ,  2 948   ,  3 974   ,  6 922   ,  3 127   ,  4 133   ,  7 260   ,  3 283   ,  4 161   ,  7 444   ,  3 416   ,  4 108   ,  7 524   ,  3 632   ,  4 180   ,  7 812   ,  3 944   ,  4 371   ,  8 315   
,31,  2 018   ,  2 601   ,  4 619   ,  2 043   ,  2 709   ,  4 752   ,  2 080   ,  2 821   ,  4 901   ,  2 064   ,  2 847   ,  4 911   ,  2 009   ,  2 799   ,  4 808   ,  2 022   ,  2 832   ,  4 854   ,  2 053   ,  2 895   ,  4 948   ,  2 099   ,  2 975   ,  5 074   ,  2 243   ,  3 195   ,  5 438   ,  2 393   ,  3 441   ,  5 834   ,  2 546   ,  3 692   ,  6 238   ,  2 680   ,  3 857   ,  6 537   ,  2 844   ,  4 012   ,  6 856   ,  2 987   ,  4 037   ,  7 024   ,  3 111   ,  3 987   ,  7 098   ,  3 307   ,  4 054   ,  7 361   
,32,  2 012   ,  2 356   ,  4 368   ,  2 068   ,  2 494   ,  4 562   ,  2 094   ,  2 599   ,  4 693   ,  2 131   ,  2 708   ,  4 839   ,  2 115   ,  2 732   ,  4 847   ,  2 059   ,  2 687   ,  4 746   ,  2 070   ,  2 715   ,  4 785   ,  2 105   ,  2 776   ,  4 881   ,  2 204   ,  2 928   ,  5 132   ,  2 302   ,  3 067   ,  5 369   ,  2 461   ,  3 310   ,  5 771   ,  2 617   ,  3 549   ,  6 166   ,  2 755   ,  3 709   ,  6 464   ,  2 925   ,  3 854   ,  6 779   ,  3 073   ,  3 880   ,  6 953   ,  3 201   ,  3 833   ,  7 034   
,33,  1 863   ,  2 167   ,  4 030   ,  1 979   ,  2 381   ,  4 360   ,  2 032   ,  2 520   ,  4 552   ,  2 059   ,  2 627   ,  4 686   ,  2 095   ,  2 737   ,  4 832   ,  2 079   ,  2 761   ,  4 840   ,  2 023   ,  2 712   ,  4 735   ,  2 034   ,  2 739   ,  4 773   ,  2 123   ,  2 878   ,  5 001   ,  2 168   ,  2 960   ,  5 128   ,  2 271   ,  3 105   ,  5 376   ,  2 426   ,  3 347   ,  5 773   ,  2 580   ,  3 587   ,  6 167   ,  2 717   ,  3 749   ,  6 466   ,  2 886   ,  3 898   ,  6 784   ,  3 032   ,  3 923   ,  6 955   
,34,  1 701   ,  2 104   ,  3 805   ,  1 772   ,  2 254   ,  4 026   ,  1 880   ,  2 476   ,  4 356   ,  1 935   ,  2 622   ,  4 557   ,  1 959   ,  2 734   ,  4 693   ,  1 994   ,  2 847   ,  4 841   ,  1 979   ,  2 867   ,  4 846   ,  1 924   ,  2 819   ,  4 743   ,  1 985   ,  2 924   ,  4 909   ,  2 021   ,  2 992   ,  5 013   ,  2 069   ,  3 082   ,  5 151   ,  2 162   ,  3 231   ,  5 393   ,  2 313   ,  3 482   ,  5 795   ,  2 461   ,  3 733   ,  6 194   ,  2 592   ,  3 902   ,  6 494   ,  2 755   ,  4 056   ,  6 811   
,35,  1 695   ,  1 927   ,  3 622   ,  1 732   ,  1 992   ,  3 724   ,  1 803   ,  2 134   ,  3 937   ,  1 916   ,  2 344   ,  4 260   ,  1 970   ,  2 483   ,  4 453   ,  1 996   ,  2 588   ,  4 584   ,  2 032   ,  2 693   ,  4 725   ,  2 015   ,  2 714   ,  4 729   ,  2 010   ,  2 741   ,  4 751   ,  2 022   ,  2 770   ,  4 792   ,  2 063   ,  2 839   ,  4 902   ,  2 110   ,  2 923   ,  5 033   ,  2 208   ,  3 064   ,  5 272   ,  2 361   ,  3 304   ,  5 665   ,  2 514   ,  3 540   ,  6 054   ,  2 649   ,  3 701   ,  6 350   
,36,  1 620   ,  1 850   ,  3 470   ,  1 683   ,  1 940   ,  3 623   ,  1 718   ,  2 006   ,  3 724   ,  1 790   ,  2 148   ,  3 938   ,  1 902   ,  2 361   ,  4 263   ,  1 956   ,  2 500   ,  4 456   ,  1 980   ,  2 603   ,  4 583   ,  2 017   ,  2 708   ,  4 725   ,  2 053   ,  2 805   ,  4 858   ,  1 998   ,  2 757   ,  4 755   ,  2 013   ,  2 791   ,  4 804   ,  2 052   ,  2 859   ,  4 911   ,  2 100   ,  2 942   ,  5 042   ,  2 199   ,  3 086   ,  5 285   ,  2 352   ,  3 327   ,  5 679   ,  2 505   ,  3 566   ,  6 071   
,37,  1 577   ,  1 841   ,  3 418   ,  1 600   ,  1 878   ,  3 478   ,  1 662   ,  1 967   ,  3 629   ,  1 700   ,  2 035   ,  3 735   ,  1 772   ,  2 179   ,  3 951   ,  1 883   ,  2 395   ,  4 278   ,  1 937   ,  2 534   ,  4 471   ,  1 961   ,  2 637   ,  4 598   ,  2 046   ,  2 819   ,  4 865   ,  2 030   ,  2 842   ,  4 872   ,  1 980   ,  2 799   ,  4 779   ,  1 994   ,  2 832   ,  4 826   ,  2 031   ,  2 900   ,  4 931   ,  2 082   ,  2 985   ,  5 067   ,  2 177   ,  3 130   ,  5 307   ,  2 332   ,  3 375   ,  5 707   
,38,  1 685   ,  1 919   ,  3 604   ,  1 684   ,  1 930   ,  3 614   ,  1 709   ,  1 969   ,  3 678   ,  1 777   ,  2 064   ,  3 841   ,  1 817   ,  2 134   ,  3 951   ,  1 894   ,  2 286   ,  4 180   ,  2 013   ,  2 510   ,  4 523   ,  2 070   ,  2 655   ,  4 725   ,  2 151   ,  2 839   ,  4 990   ,  2 190   ,  2 958   ,  5 148   ,  2 178   ,  2 988   ,  5 166   ,  2 120   ,  2 939   ,  5 059   ,  2 136   ,  2 974   ,  5 110   ,  2 179   ,  3 047   ,  5 226   ,  2 231   ,  3 137   ,  5 368   ,  2 336   ,  3 289   ,  5 625   
,39,  1 619   ,  1 945   ,  3 564   ,  1 658   ,  2 011   ,  3 669   ,  1 656   ,  2 024   ,  3 680   ,  1 680   ,  2 064   ,  3 744   ,  1 749   ,  2 164   ,  3 913   ,  1 787   ,  2 237   ,  4 024   ,  1 861   ,  2 392   ,  4 253   ,  1 979   ,  2 628   ,  4 607   ,  2 086   ,  2 853   ,  4 939   ,  2 114   ,  2 973   ,  5 087   ,  2 160   ,  3 103   ,  5 263   ,  2 143   ,  3 130   ,  5 273   ,  2 087   ,  3 080   ,  5 167   ,  2 104   ,  3 117   ,  5 221   ,  2 144   ,  3 193   ,  5 337   ,  2 196   ,  3 285   ,  5 481   
,40,  1 544   ,  1 701   ,  3 245   ,  1 612   ,  1 798   ,  3 410   ,  1 650   ,  1 861   ,  3 511   ,  1 650   ,  1 871   ,  3 521   ,  1 674   ,  1 909   ,  3 583   ,  1 741   ,  2 003   ,  3 744   ,  1 780   ,  2 067   ,  3 847   ,  1 853   ,  2 213   ,  4 066   ,  2 023   ,  2 496   ,  4 519   ,  2 083   ,  2 641   ,  4 724   ,  2 113   ,  2 758   ,  4 871   ,  2 155   ,  2 876   ,  5 031   ,  2 141   ,  2 904   ,  5 045   ,  2 085   ,  2 857   ,  4 942   ,  2 102   ,  2 891   ,  4 993   ,  2 142   ,  2 961   ,  5 103   
,41,  1 453   ,  1 635   ,  3 088   ,  1 504   ,  1 718   ,  3 222   ,  1 573   ,  1 816   ,  3 389   ,  1 610   ,  1 879   ,  3 489   ,  1 609   ,  1 889   ,  3 498   ,  1 634   ,  1 927   ,  3 561   ,  1 699   ,  2 018   ,  3 717   ,  1 736   ,  2 083   ,  3 819   ,  1 855   ,  2 289   ,  4 144   ,  1 974   ,  2 515   ,  4 489   ,  2 035   ,  2 668   ,  4 703   ,  2 065   ,  2 782   ,  4 847   ,  2 106   ,  2 900   ,  5 006   ,  2 093   ,  2 927   ,  5 020   ,  2 038   ,  2 881   ,  4 919   ,  2 055   ,  2 914   ,  4 969   
,42,  1 326   ,  1 475   ,  2 801   ,  1 403   ,  1 586   ,  2 989   ,  1 451   ,  1 667   ,  3 118   ,  1 516   ,  1 763   ,  3 279   ,  1 554   ,  1 824   ,  3 378   ,  1 553   ,  1 834   ,  3 387   ,  1 576   ,  1 869   ,  3 445   ,  1 638   ,  1 956   ,  3 594   ,  1 717   ,  2 074   ,  3 791   ,  1 791   ,  2 221   ,  4 012   ,  1 911   ,  2 447   ,  4 358   ,  1 969   ,  2 592   ,  4 561   ,  1 998   ,  2 705   ,  4 703   ,  2 039   ,  2 820   ,  4 859   ,  2 025   ,  2 846   ,  4 871   ,  1 973   ,  2 800   ,  4 773   
,43,  1 126   ,  1 172   ,  2 298   ,  1 235   ,  1 320   ,  2 555   ,  1 306   ,  1 421   ,  2 727   ,  1 353   ,  1 494   ,  2 847   ,  1 413   ,  1 580   ,  2 993   ,  1 448   ,  1 633   ,  3 081   ,  1 445   ,  1 641   ,  3 086   ,  1 465   ,  1 672   ,  3 137   ,  1 566   ,  1 800   ,  3 366   ,  1 604   ,  1 860   ,  3 464   ,  1 674   ,  1 995   ,  3 669   ,  1 785   ,  2 195   ,  3 980   ,  1 841   ,  2 327   ,  4 168   ,  1 868   ,  2 426   ,  4 294   ,  1 906   ,  2 530   ,  4 436   ,  1 893   ,  2 554   ,  4 447   
